Frequency (Hz)	Level (dB)
4011.231995	-81.952843
4011.904907	-77.257942
4012.577820	-80.371552
4013.250732	-82.999771
4013.923645	-91.425346
4014.596558	-85.160904
4015.269470	-79.481453
4015.942383	-80.000389
4016.615295	-79.993492
4017.288208	-83.848862
4017.961121	-90.596977
4018.634033	-96.500549
4019.306946	-85.102005
4019.979858	-97.643677
4020.652771	-81.434097
4021.325684	-85.893822
4021.998596	-86.053925
4022.671509	-87.394867
4023.344421	-87.255402
4024.017334	-88.055183
4024.690247	-104.689629
4025.363159	-81.223228
4026.036072	-79.887047
4026.708984	-93.808113
4027.381897	-96.062103
4028.054810	-93.747162
4028.727722	-91.591057
4029.400635	-86.524048
4030.073547	-78.407013
4030.746460	-82.060707
4031.419373	-88.782921
4032.092285	-95.494896
4032.765198	-92.406227
4033.438110	-87.892960
4034.111023	-87.862968
4034.783936	-90.501907
4035.456848	-107.922874
4036.129761	-92.261444
4036.802673	-91.994850
4037.475586	-90.785225
4038.148499	-92.020905
4038.821411	-85.738075
4039.494324	-82.685501
4040.167236	-92.030441
4040.840149	-99.608063
4041.513062	-89.989304
4042.185974	-84.838974
4042.858887	-84.010216
4043.531799	-83.250626
4044.204712	-84.040016
4044.877625	-111.147530
4045.550537	-86.444771
4046.223450	-91.000069
4046.896362	-92.382721
4047.569275	-97.733246
4048.242188	-87.097412
4048.915100	-85.406349
4049.588013	-84.953308
4050.260925	-82.574593
4050.933838	-85.142372
4051.606750	-97.554031
4052.279663	-83.703133
4052.952576	-83.532822
4053.625488	-89.699799
4054.298401	-92.629570
4054.971313	-98.418823
4055.644226	-86.424179
4056.317139	-95.011055
4056.990051	-87.973335
4057.662964	-90.345917
4058.335876	-84.997444
4059.008789	-90.682205
4059.681702	-94.630180
4060.354614	-106.424400
4061.027527	-97.554924
4061.700439	-92.699425
4062.373352	-85.792679
4063.046265	-84.457901
4063.719177	-87.495285
4064.392090	-99.568275
4065.065002	-85.224014
4065.737915	-82.823997
4066.410828	-84.139069
4067.083740	-85.195724
4067.756653	-87.333900
4068.429565	-88.270897
4069.102478	-90.090866
4069.775391	-95.943733
4070.448303	-100.229828
4071.121216	-86.141846
4071.794128	-87.553131
4072.467041	-100.182854
4073.139954	-96.986656
4073.812866	-85.538635
4074.485779	-85.300262
4075.158691	-81.117256
4075.831604	-80.247055
4076.504517	-78.327599
4077.177429	-78.384346
4077.850342	-84.087540
4078.523254	-90.721176
4079.196167	-81.171974
4079.869080	-93.298164
4080.541992	-87.845863
4081.214905	-93.492317
4081.887817	-84.035851
4082.560730	-78.443474
4083.233643	-79.355667
4083.906555	-88.547440
4084.579468	-88.457024
4085.252380	-86.634300
4085.925293	-89.289902
4086.598206	-85.022263
4087.271118	-95.599274
4087.944031	-88.849663
4088.616943	-91.399666
4089.289856	-85.289345
4089.962769	-80.929924
4090.635681	-86.124405
4091.308594	-94.930389
4091.981506	-91.746384
4092.654419	-81.900795
4093.327332	-79.730911
4094.000244	-82.927002
4094.673157	-82.193794
4095.346069	-79.068512
4096.018982	-83.858643
4096.691895	-92.358833
4097.364807	-80.714203
4098.037720	-83.885048
4098.710632	-86.570450
4099.383545	-82.712845
4100.056458	-84.446877
4100.729370	-88.921097
4101.402283	-87.000473
4102.075195	-79.319847
4102.748108	-79.879242
4103.421021	-107.431793
4104.093933	-84.702934
4104.766846	-100.954330
4105.439758	-91.836327
4106.112671	-82.059639
4106.785583	-83.625244
4107.458496	-89.740784
4108.131409	-85.923935
4108.804321	-91.980049
4109.477234	-85.745850
4110.150146	-86.712715
4110.823059	-92.160172
4111.495972	-88.575592
4112.168884	-88.752747
4112.841797	-85.811424
4113.514709	-81.286057
4114.187622	-90.595985
4114.860535	-96.990715
4115.533447	-84.355484
4116.206360	-88.011902
4116.879272	-86.180092
4117.552185	-89.681129
4118.225098	-102.163719
4118.898010	-89.871788
4119.570923	-82.862190
4120.243835	-81.590790
4120.916748	-83.000252
4121.589661	-84.969017
4122.262573	-85.830841
4122.935486	-99.576675
4123.608398	-86.324890
4124.281311	-85.886024
4124.954224	-82.434250
4125.627136	-93.290359
4126.300049	-81.955170
4126.972961	-80.028404
4127.645874	-82.795990
4128.318787	-86.702911
4128.991699	-81.459442
4129.664612	-77.695908
4130.337524	-79.042976
4131.010437	-80.502838
4131.683350	-77.793251
4132.356262	-83.412155
4133.029175	-85.351837
4133.702087	-90.119606
4134.375000	-89.510956
4135.047913	-87.012047
4135.720825	-84.155670
4136.393738	-95.328293
4137.066650	-85.293755
4137.739563	-88.735023
4138.412476	-87.543999
4139.085388	-81.797661
4139.758301	-83.752235
4140.431213	-84.313980
4141.104126	-79.867050
4141.777039	-79.158821
4142.449951	-83.273552
4143.122864	-84.563980
4143.795776	-92.920586
4144.468689	-86.103966
4145.141602	-85.935570
4145.814514	-102.339180
4146.487427	-82.555733
4147.160339	-78.905479
4147.833252	-80.806435
4148.506165	-84.185516
4149.179077	-94.388542
4149.851990	-86.117485
4150.524902	-84.402504
4151.197815	-86.813721
4151.870728	-80.978027
4152.543640	-80.875137
4153.216553	-83.439598
4153.889465	-88.652809
4154.562378	-82.213959
4155.235291	-82.378288
4155.908203	-83.865166
4156.581116	-83.279503
4157.254028	-80.419601
4157.926941	-80.294182
4158.599854	-84.539619
4159.272766	-81.993401
4159.945679	-76.593880
4160.618591	-79.061256
4161.291504	-79.950073
4161.964417	-74.367188
4162.637329	-74.539619
4163.310242	-84.754211
4163.983154	-79.580612
4164.656067	-76.918358
4165.328979	-81.911125
4166.001892	-77.579987
4166.674805	-74.702339
4167.347717	-76.679184
4168.020630	-73.804459
4168.693542	-80.991394
4169.366455	-73.457634
4170.039368	-69.972458
4170.712280	-69.652016
4171.385193	-73.921272
4172.058105	-73.989716
4172.731018	-67.127876
4173.403931	-63.512035
4174.076843	-64.710999
4174.749756	-65.666733
4175.422668	-65.314667
4176.095581	-60.513550
4176.768494	-59.813850
4177.441406	-62.685574
4178.114319	-73.270691
4178.787231	-70.672630
4179.460144	-63.093880
4180.133057	-57.869823
4180.805969	-58.214867
4181.478882	-62.088203
4182.151794	-73.054642
4182.824707	-67.648849
4183.497620	-65.880753
4184.170532	-68.689636
4184.843445	-64.703354
4185.516357	-70.499557
4186.189270	-56.359283
4186.862183	-54.803589
4187.535095	-61.647308
4188.208008	-60.077396
4188.880920	-58.790073
4189.553833	-69.864418
4190.226746	-67.632492
4190.899658	-71.197174
4191.572571	-75.365135
4192.245483	-69.827980
4192.918396	-76.025070
4193.591309	-79.160004
4194.264221	-87.251564
4194.937134	-81.020340
4195.610046	-76.155289
4196.282959	-76.555489
4196.955872	-66.197945
4197.628784	-67.454521
4198.301697	-81.969116
4198.974609	-74.422432
4199.647522	-71.822807
4200.320435	-73.845062
4200.993347	-77.815475
4201.666260	-77.598953
4202.339172	-76.962959
4203.012085	-75.392731
4203.684998	-93.510178
4204.357910	-83.103302
4205.030823	-91.280449
4205.703735	-77.082764
4206.376648	-76.361069
4207.049561	-77.619629
4207.722473	-78.333160
4208.395386	-77.006325
4209.068298	-77.328079
4209.741211	-87.535645
4210.414124	-84.688843
4211.087036	-77.650436
4211.759949	-83.476395
4212.432861	-87.701149
4213.105774	-84.315964
4213.778687	-85.537460
4214.451599	-82.712944
4215.124512	-78.883171
4215.797424	-80.684868
4216.470337	-83.059349
4217.143250	-83.714058
4217.816162	-81.090309
4218.489075	-80.223450
4219.161987	-74.523796
4219.834900	-82.494492
4220.507812	-83.371208
4221.180725	-86.105499
4221.853638	-80.017296
4222.526550	-77.329308
4223.199463	-82.747261
4223.872375	-85.014351
4224.545288	-80.693390
4225.218201	-82.334549
4225.891113	-89.629143
4226.564026	-82.829842
4227.236938	-82.472710
4227.909851	-80.323372
4228.582764	-78.153893
4229.255676	-84.479790
4229.928589	-87.087547
4230.601501	-81.279419
4231.274414	-78.918015
4231.947327	-85.860138
4232.620239	-89.944572
4233.293152	-92.136887
4233.966064	-82.287598
4234.638977	-88.778580
4235.311890	-93.335938
4235.984802	-80.566544
4236.657715	-79.719398
4237.330627	-79.858597
4238.003540	-84.926292
4238.676453	-88.062584
4239.349365	-82.903130
4240.022278	-83.995865
4240.695190	-80.417503
4241.368103	-77.501266
4242.041016	-80.149208
4242.713928	-82.397560
4243.386841	-84.139198
4244.059753	-78.197533
4244.732666	-77.708069
4245.405579	-76.965546
4246.078491	-77.271286
4246.751404	-77.652557
4247.424316	-79.452606
4248.097229	-88.490784
4248.770142	-85.513046
4249.443054	-82.729218
4250.115967	-81.088196
4250.788879	-82.289642
4251.461792	-83.968758
4252.134705	-83.796074
4252.807617	-83.488190
4253.480530	-84.273590
4254.153442	-85.777496
4254.826355	-84.319725
4255.499268	-85.152260
4256.172180	-83.440506
4256.845093	-81.730209
4257.518005	-84.410011
4258.190918	-84.402557
4258.863831	-83.407593
4259.536743	-88.766594
4260.209656	-86.812241
4260.882568	-79.571083
4261.555481	-79.905548
4262.228394	-83.958000
4262.901306	-84.731712
4263.574219	-81.214859
4264.247131	-87.798325
4264.920044	-84.719933
4265.592957	-80.467651
4266.265869	-88.741959
4266.938782	-79.701439
4267.611694	-83.246674
4268.284607	-88.157295
4268.957520	-88.953682
4269.630432	-87.375198
4270.303345	-83.315117
4270.976257	-84.129822
4271.649170	-84.928215
4272.322083	-85.925751
4272.994995	-85.568390
4273.667908	-85.339081
4274.340820	-86.237076
4275.013733	-80.403748
4275.686646	-77.752731
4276.359558	-81.288506
4277.032471	-88.014885
4277.705383	-78.952034
4278.378296	-80.524193
4279.051208	-81.161964
4279.724121	-74.846817
4280.397034	-72.732735
4281.069946	-73.207886
4281.742859	-73.237404
4282.415771	-90.115807
4283.088684	-71.368675
4283.761597	-72.056946
4284.434509	-69.447563
4285.107422	-73.083618
4285.780334	-67.240608
4286.453247	-65.501236
4287.126160	-70.457191
4287.799072	-70.210373
4288.471985	-72.957649
4289.144897	-80.759621
4289.817810	-85.864380
4290.490723	-83.580528
4291.163635	-75.315071
4291.836548	-68.409470
4292.509460	-69.319595
4293.182373	-79.191933
4293.855286	-89.963982
4294.528198	-87.110260
4295.201111	-80.737717
4295.874023	-76.196938
4296.546936	-77.099564
4297.219849	-79.410774
4297.892761	-83.381371
4298.565674	-80.044250
4299.238586	-77.476898
4299.911499	-79.887703
4300.584412	-79.617332
4301.257324	-75.045876
4301.930237	-77.345795
4302.603149	-81.636566
4303.276062	-77.115303
4303.948975	-85.206650
4304.621887	-82.685570
4305.294800	-83.697830
4305.967712	-84.962517
4306.640625	-81.761810
4307.313538	-94.171310
4307.986450	-86.110817
4308.659363	-84.927368
4309.332275	-81.809479
4310.005188	-75.711708
4310.678101	-74.623001
4311.351013	-80.110443
4312.023926	-84.788940
4312.696838	-90.925156
4313.369751	-82.432053
4314.042664	-80.584213
4314.715576	-87.772644
4315.388489	-93.502388
4316.061401	-81.483452
4316.734314	-77.836639
4317.407227	-79.073761
4318.080139	-88.336502
4318.753052	-82.425636
4319.425964	-81.559288
4320.098877	-76.270180
4320.771790	-81.984558
4321.444702	-86.503532
4322.117615	-82.555923
4322.790527	-78.854980
4323.463440	-77.504860
4324.136353	-79.725060
4324.809265	-83.791306
4325.482178	-79.886917
4326.155090	-81.182953
4326.828003	-79.996880
4327.500916	-76.753510
4328.173828	-83.023926
4328.846741	-85.576614
4329.519653	-75.781631
4330.192566	-77.174858
4330.865479	-72.092110
4331.538391	-71.198288
4332.211304	-82.708389
4332.884216	-86.186050
4333.557129	-85.449020
4334.230042	-80.115814
4334.902954	-77.029144
4335.575867	-80.385201
4336.248779	-85.884880
4336.921692	-82.356918
4337.594604	-81.707489
4338.267517	-84.754181
4338.940430	-81.837425
4339.613342	-80.617058
4340.286255	-77.727531
4340.959167	-77.324852
4341.632080	-81.557449
4342.304993	-92.292213
4342.977905	-86.001167
4343.650818	-95.766251
4344.323730	-91.079681
4344.996643	-82.947395
4345.669556	-90.014381
4346.342468	-82.371132
4347.015381	-84.897423
4347.688293	-79.122299
4348.361206	-74.720810
4349.034119	-75.569199
4349.707031	-78.272057
4350.379944	-74.174828
4351.052856	-74.109398
4351.725769	-77.859886
4352.398682	-79.215004
4353.071594	-78.250237
4353.744507	-74.670280
4354.417419	-73.245102
4355.090332	-78.076981
4355.763245	-82.005379
4356.436157	-81.941269
4357.109070	-85.672180
4357.781982	-81.497032
4358.454895	-79.773384
4359.127808	-86.465073
4359.800720	-101.471901
4360.473633	-79.750633
4361.146545	-80.550537
4361.819458	-79.863174
4362.492371	-80.781654
4363.165283	-93.415596
4363.838196	-90.154373
4364.511108	-80.837135
4365.184021	-75.788971
4365.856934	-85.017334
4366.529846	-84.694397
4367.202759	-80.488487
4367.875671	-88.274467
4368.548584	-89.867142
4369.221497	-80.243675
4369.894409	-78.108505
4370.567322	-89.756165
4371.240234	-79.289360
4371.913147	-78.118690
4372.586060	-85.138130
4373.258972	-81.541512
4373.931885	-76.963470
4374.604797	-82.326767
4375.277710	-76.692032
4375.950623	-74.447601
4376.623535	-76.107788
4377.296448	-94.766579
4377.969360	-81.703003
4378.642273	-75.572662
4379.315186	-77.730888
4379.988098	-79.560356
4380.661011	-74.861290
4381.333923	-77.730568
4382.006836	-77.880119
4382.679749	-74.036308
4383.352661	-73.436134
4384.025574	-72.235962
4384.698486	-75.252907
4385.371399	-76.781609
4386.044312	-78.017807
4386.717224	-81.870270
4387.390137	-84.472977
4388.063049	-75.966057
4388.735962	-75.847221
4389.408875	-80.806877
4390.081787	-79.283669
4390.754700	-69.987259
4391.427612	-69.948936
4392.100525	-83.859047
4392.773438	-73.764549
4393.446350	-67.743217
4394.119263	-67.443237
4394.792175	-72.341187
4395.465088	-75.147514
4396.138000	-72.150841
4396.810913	-82.097084
4397.483826	-72.127373
4398.156738	-72.125801
4398.829651	-72.169159
4399.502563	-77.680359
4400.175476	-63.818542
4400.848389	-62.282486
4401.521301	-69.383652
4402.194214	-58.725018
4402.867126	-56.753555
4403.540039	-67.195480
4404.212952	-76.296471
4404.885864	-67.384666
4405.558777	-86.882469
4406.231689	-62.937428
4406.904602	-57.205025
4407.577515	-57.530403
4408.250427	-58.811871
4408.923340	-65.456734
4409.596252	-65.472183
4410.269165	-58.643902
4410.942078	-59.955261
4411.614990	-62.972923
4412.287903	-60.506290
4412.960815	-60.846516
4413.633728	-66.136002
4414.306641	-70.621521
4414.979553	-71.472321
4415.652466	-77.151871
4416.325378	-69.012215
4416.998291	-68.439445
4417.671204	-69.602966
4418.344116	-71.794968
4419.017029	-77.360222
4419.689941	-70.726280
4420.362854	-69.753998
4421.035767	-70.479790
4421.708679	-81.986656
4422.381592	-92.357742
4423.054504	-92.797676
4423.727417	-79.008446
4424.400330	-79.595657
4425.073242	-81.372498
4425.746155	-74.344910
4426.419067	-72.733650
4427.091980	-73.523056
4427.764893	-74.992767
4428.437805	-77.014503
4429.110718	-75.442055
4429.783630	-73.904640
4430.456543	-82.737518
4431.129456	-80.713081
4431.802368	-93.686012
4432.475281	-89.136528
4433.148193	-84.046280
4433.821106	-83.698395
4434.494019	-77.933754
4435.166931	-80.818855
4435.839844	-84.624161
4436.512756	-79.995117
4437.185669	-77.326675
4437.858582	-80.701729
4438.531494	-86.745102
4439.204407	-84.595367
4439.877319	-78.770432
4440.550232	-82.141510
4441.223145	-83.843262
4441.896057	-80.325111
4442.568970	-82.886658
4443.241882	-86.831276
4443.914795	-83.588997
4444.587708	-80.269592
4445.260620	-77.032349
4445.933533	-78.993103
4446.606445	-83.789192
4447.279358	-79.389618
4447.952271	-82.087662
4448.625183	-88.267853
4449.298096	-84.976151
4449.971008	-86.868294
4450.643921	-92.057465
4451.316833	-86.501266
4451.989746	-87.612518
4452.662659	-84.171089
4453.335571	-82.172073
4454.008484	-81.752541
4454.681396	-85.316315
4455.354309	-91.591980
4456.027222	-83.157387
4456.700134	-86.776924
4457.373047	-94.038666
4458.045959	-92.111519
4458.718872	-84.988739
4459.391785	-88.146889
4460.064697	-88.494453
4460.737610	-87.648293
4461.410522	-100.648926
4462.083435	-89.436638
4462.756348	-85.374077
4463.429260	-84.075241
4464.102173	-83.462296
4464.775085	-85.416100
4465.447998	-104.606499
4466.120911	-93.194832
4466.793823	-89.941048
4467.466736	-95.271591
4468.139648	-85.274971
4468.812561	-117.022491
4469.485474	-87.052719
4470.158386	-82.329979
4470.831299	-82.856331
4471.504211	-84.638329
4472.177124	-87.425957
4472.850037	-92.416168
4473.522949	-98.656364
4474.195862	-92.829826
4474.868774	-91.146286
4475.541687	-99.006485
4476.214600	-91.059998
4476.887512	-90.670769
4477.560425	-90.587036
4478.233337	-93.932671
4478.906250	-92.806892
4479.579163	-82.085030
4480.252075	-81.612816
4480.924988	-84.525764
4481.597900	-90.411263
4482.270813	-87.662178
4482.943726	-83.124817
4483.616638	-88.432114
4484.289551	-91.856682
4484.962463	-94.981369
4485.635376	-87.305885
4486.308289	-84.362160
4486.981201	-84.997185
4487.654114	-84.740372
4488.327026	-85.562767
4488.999939	-92.770676
4489.672852	-85.181274
4490.345764	-82.409073
4491.018677	-79.072365
4491.691589	-83.374382
4492.364502	-85.985268
4493.037415	-84.723831
4493.710327	-85.172112
4494.383240	-85.280998
4495.056152	-85.771919
4495.729065	-88.791611
4496.401978	-82.240211
4497.074890	-83.086494
4497.747803	-89.220268
4498.420715	-95.102180
4499.093628	-96.048187
4499.766541	-94.474228
4500.439453	-94.187805
4501.112366	-93.539391
4501.785278	-92.963791
4502.458191	-90.430145
4503.131104	-83.872963
4503.804016	-81.076653
4504.476929	-84.672592
4505.149841	-91.528015
4505.822754	-100.142120
4506.495667	-91.017410
4507.168579	-86.057335
4507.841492	-90.345047
4508.514404	-89.414452
4509.187317	-89.597061
4509.860229	-85.849228
4510.533142	-79.502182
4511.206055	-78.443527
4511.878967	-89.336662
4512.551880	-88.757523
4513.224792	-87.063255
4513.897705	-84.647026
4514.570618	-92.045448
4515.243530	-87.283531
4515.916443	-84.436073
4516.589355	-83.722893
4517.262268	-97.654823
4517.935181	-92.862946
4518.608093	-84.277054
4519.281006	-85.651810
4519.953918	-83.721191
4520.626831	-79.321785
4521.299744	-79.111946
4521.972656	-77.368355
4522.645569	-80.558716
4523.318481	-94.012711
4523.991394	-90.882446
4524.664307	-91.537994
4525.337219	-97.924240
4526.010132	-91.357437
4526.683044	-87.723869
4527.355957	-86.871048
4528.028870	-89.669617
4528.701782	-88.598480
4529.374695	-88.236649
4530.047607	-82.566902
4530.720520	-92.822128
4531.393433	-97.462639
4532.066345	-79.515755
4532.739258	-79.337265
4533.412170	-87.116768
4534.085083	-87.928299
4534.757996	-91.664909
4535.430908	-89.333870
4536.103821	-88.586182
4536.776733	-82.068878
4537.449646	-80.272667
4538.122559	-80.691238
4538.795471	-85.245956
4539.468384	-89.567917
4540.141296	-82.549561
4540.814209	-79.756363
4541.487122	-85.181992
4542.160034	-88.600082
4542.832947	-87.026268
